programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,2,9:20-10:10,21CYB101J (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,3,10:20-11:10,21CYB101J Lab (Chemistry Lab / NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,4,11:10-12:00,21CYB101J Lab (Chemistry Lab / NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,5,12:40-1:30,21CSC101T (OODP),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,6,1:30-2:20,21LEH103T (21LEH104T),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,7,2:20-3:05,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,TUE,8,3:05-3:50,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,1,8:30-9:20,<-------21MES101L ---- > (Workshop (Mechanical Dept)),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,2,9:20-10:10,<-------21MES101L ---- > (Workshop (Mechanical Dept)),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,3,10:20-11:10,<-------21MES101L ---- > (Workshop (Mechanical Dept)),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,4,11:10-12:00,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,5,12:40-1:30,OPEN HOUR,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,6,1:30-2:20,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,7,2:20-3:05,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,WED,8,3:05-3:50,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,1,8:30-9:20,21CYB101J (NwAdm 105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
